video_id,label,pred_label,correct,error_type,client_id,environment,attack_type,support_type,video_score,threshold,clip_mean,clip_std,clip_min,clip_max,clip_over_threshold_ratio
test__attack__fixed__attack_mobile_client028_session01_mobile_video_controlled,1,1,1,CORRECT,client028,controlled,video,fixed,0.999902866780758,0.103,0.9999028667807579,5.625064995405343e-06,0.9998902082443236,0.9999102354049684,1.0
test__attack__fixed__attack_mobile_client031_session01_mobile_photo_adverse,1,1,1,CORRECT,client031,adverse,photo,fixed,0.999859981238842,0.103,0.999859981238842,6.028104485268042e-06,0.9998501539230348,0.9998725652694702,1.0
test__attack__fixed__attack_mobile_client031_session01_mobile_photo_controlled,1,1,1,CORRECT,client031,controlled,photo,fixed,0.9998673796653748,0.103,0.9998673796653748,7.166187227484547e-06,0.9998581409454346,0.999885320663452,1.0
test__attack__fixed__attack_mobile_client031_session01_mobile_video_adverse,1,1,1,CORRECT,client031,adverse,video,fixed,0.9998784810304642,0.103,0.9998784810304642,1.7054894671160354e-05,0.9998399019241332,0.999908447265625,1.0
test__attack__fixed__attack_mobile_client031_session01_mobile_video_controlled,1,1,1,CORRECT,client031,controlled,video,fixed,0.99984722584486,0.103,0.9998472258448601,1.7407915515681665e-05,0.9998111128807068,0.9998700618743896,1.0
test__attack__fixed__attack_mobile_client102_session01_mobile_photo_adverse,1,1,1,CORRECT,client102,adverse,photo,fixed,0.9998659417033195,0.103,0.9998659417033195,7.196130583208313e-06,0.9998555183410645,0.999880313873291,1.0
test__attack__fixed__attack_mobile_client102_session01_mobile_photo_controlled,1,1,1,CORRECT,client102,controlled,photo,fixed,0.9996112175285816,0.103,0.9996112175285816,2.039270775539523e-05,0.999567449092865,0.9996449947357178,1.0
test__attack__fixed__attack_mobile_client102_session01_mobile_video_adverse,1,1,1,CORRECT,client102,adverse,video,fixed,0.9998578391969204,0.103,0.9998578391969204,2.583871061671222e-05,0.9998204112052916,0.9999147653579712,1.0
test__attack__fixed__attack_mobile_client102_session01_mobile_video_controlled,1,1,1,CORRECT,client102,controlled,video,fixed,0.9998741485178472,0.103,0.9998741485178471,3.3661510293907846e-05,0.9998018145561218,0.999902844429016,1.0
test__attack__fixed__attack_mobile_client104_session01_mobile_photo_adverse,1,1,1,CORRECT,client104,adverse,photo,fixed,0.99991013109684,0.103,0.9999101310968399,2.587281027145133e-06,0.999906063079834,0.999914526939392,1.0
test__attack__fixed__attack_mobile_client104_session01_mobile_photo_controlled,1,1,1,CORRECT,client104,controlled,photo,fixed,0.99951159209013,0.103,0.9995115920901299,3.813024165766222e-05,0.9994437098503112,0.9995623230934144,1.0
test__attack__fixed__attack_mobile_client104_session01_mobile_video_adverse,1,1,1,CORRECT,client104,adverse,video,fixed,0.9998479150235652,0.103,0.9998479150235653,2.8738126463068948e-05,0.9997970461845398,0.9999004602432252,1.0
test__attack__fixed__attack_mobile_client104_session01_mobile_video_controlled,1,1,1,CORRECT,client104,controlled,video,fixed,0.999919943511486,0.103,0.999919943511486,7.228051401539224e-06,0.9999115467071532,0.999940037727356,1.0
test__attack__fixed__attack_mobile_client106_session01_mobile_photo_adverse,1,1,1,CORRECT,client106,adverse,photo,fixed,0.9998742416501044,0.103,0.9998742416501045,6.976540560144193e-06,0.9998569488525392,0.9998841285705566,1.0
test__attack__fixed__attack_mobile_client106_session01_mobile_photo_controlled,1,1,1,CORRECT,client106,controlled,photo,fixed,0.9998581036925316,0.103,0.9998581036925316,4.374557285332255e-06,0.9998522996902466,0.9998658895492554,1.0
test__attack__fixed__attack_mobile_client106_session01_mobile_video_adverse,1,1,1,CORRECT,client106,adverse,video,fixed,0.9999092370271684,0.103,0.9999092370271683,8.332592904399377e-06,0.9998900890350342,0.9999222755432128,1.0
test__attack__fixed__attack_mobile_client106_session01_mobile_video_controlled,1,1,1,CORRECT,client106,controlled,video,fixed,0.9998687542974948,0.103,0.9998687542974949,1.6452472328141254e-05,0.9998236298561096,0.999889612197876,1.0
test__attack__fixed__attack_mobile_client107_session01_mobile_photo_adverse,1,1,1,CORRECT,client107,adverse,photo,fixed,0.9988195672631264,0.103,0.9988195672631264,0.00013098738194325878,0.998528242111206,0.9990153312683104,1.0
test__attack__fixed__attack_mobile_client107_session01_mobile_photo_controlled,1,1,1,CORRECT,client107,controlled,photo,fixed,0.9998634681105614,0.103,0.9998634681105614,3.857845114991165e-06,0.9998562335968018,0.9998737573623656,1.0
test__attack__fixed__attack_mobile_client107_session01_mobile_video_adverse,1,1,1,CORRECT,client107,adverse,video,fixed,0.999823935329914,0.103,0.9998239353299141,2.746962359642591e-05,0.9997738003730774,0.9998602867126464,1.0
test__attack__fixed__attack_mobile_client107_session01_mobile_video_controlled,1,1,1,CORRECT,client107,controlled,video,fixed,0.9998487308621408,0.103,0.9998487308621407,1.9998388718689863e-05,0.9998040795326232,0.9998937845230104,1.0
test__attack__fixed__attack_mobile_client109_session01_mobile_photo_adverse,1,1,1,CORRECT,client109,adverse,photo,fixed,0.999891757965088,0.103,0.9998917579650879,2.324224509899171e-06,0.9998867511749268,0.9998961687088012,1.0
test__attack__fixed__attack_mobile_client109_session01_mobile_photo_controlled,1,1,1,CORRECT,client109,controlled,photo,fixed,0.9998604655265808,0.103,0.9998604655265808,7.77417633662672e-06,0.9998493194580078,0.9998738765716552,1.0
test__attack__fixed__attack_mobile_client109_session01_mobile_video_adverse,1,1,1,CORRECT,client109,adverse,video,fixed,0.9998935237526894,0.103,0.9998935237526894,1.4285578815595478e-05,0.9998632669448853,0.9999185800552368,1.0
test__attack__fixed__attack_mobile_client109_session01_mobile_video_controlled,1,1,1,CORRECT,client109,controlled,video,fixed,0.9998621307313442,0.103,0.9998621307313442,2.572474109129692e-05,0.9998188614845276,0.999900221824646,1.0
test__attack__fixed__attack_mobile_client112_session01_mobile_photo_adverse,1,1,1,CORRECT,client112,adverse,photo,fixed,0.9998251274228096,0.103,0.9998251274228096,1.0416847485063475e-05,0.9998071789741516,0.9998458623886108,1.0
test__attack__fixed__attack_mobile_client112_session01_mobile_photo_controlled,1,1,1,CORRECT,client112,controlled,photo,fixed,0.999643050134182,0.103,0.999643050134182,2.4507584852957325e-05,0.9996050000190736,0.9996800422668456,1.0
test__attack__fixed__attack_mobile_client112_session01_mobile_video_adverse,1,1,1,CORRECT,client112,adverse,video,fixed,0.9998988434672356,0.103,0.9998988434672356,1.567995506451379e-05,0.9998657703399658,0.9999186992645264,1.0
test__attack__fixed__attack_mobile_client112_session01_mobile_video_controlled,1,1,1,CORRECT,client112,controlled,video,fixed,0.9998399466276168,0.103,0.9998399466276169,3.04592020964849e-05,0.9997629523277284,0.9998812675476074,1.0
test__attack__fixed__attack_mobile_client115_session01_mobile_photo_adverse,1,1,1,CORRECT,client115,adverse,photo,fixed,0.9998289048671722,0.103,0.9998289048671722,1.098313770949051e-05,0.999812662601471,0.9998441934585572,1.0
test__attack__fixed__attack_mobile_client115_session01_mobile_photo_controlled,1,1,1,CORRECT,client115,controlled,photo,fixed,0.9986851997673512,0.103,0.9986851997673512,9.67983583863172e-05,0.9985344409942628,0.998834192752838,1.0
test__attack__fixed__attack_mobile_client115_session01_mobile_video_adverse,1,1,1,CORRECT,client115,adverse,video,fixed,0.9997002631425858,0.103,0.9997002631425858,6.112918814175996e-05,0.9995904564857484,0.9997901320457458,1.0
test__attack__fixed__attack_mobile_client115_session01_mobile_video_controlled,1,1,1,CORRECT,client115,controlled,video,fixed,0.9976298101246356,0.103,0.9976298101246357,0.0009870890191949154,0.9961470365524292,0.9990861415863036,1.0
test__attack__fixed__attack_mobile_client117_session01_mobile_photo_adverse,1,1,1,CORRECT,client117,adverse,photo,fixed,0.9995485991239548,0.103,0.9995485991239548,5.3413067666362224e-05,0.9994162321090698,0.999614119529724,1.0
test__attack__fixed__attack_mobile_client117_session01_mobile_photo_controlled,1,1,1,CORRECT,client117,controlled,photo,fixed,0.9996876567602158,0.103,0.9996876567602158,1.3758674998993075e-05,0.9996579885482788,0.9997158646583556,1.0
test__attack__fixed__attack_mobile_client117_session01_mobile_video_adverse,1,1,1,CORRECT,client117,adverse,video,fixed,0.9996125064790248,0.103,0.9996125064790249,8.276414168226172e-05,0.9994675517082214,0.9997335076332092,1.0
test__attack__fixed__attack_mobile_client117_session01_mobile_video_controlled,1,1,1,CORRECT,client117,controlled,video,fixed,0.9995589815080166,0.103,0.9995589815080166,0.00011598042538520461,0.9993988275527954,0.9997575879096984,1.0
test__attack__fixed__attack_print_client009_session01_highdef_photo_adverse,1,1,1,CORRECT,client009,adverse,photo,fixed,0.9998166374862194,0.103,0.9998166374862194,8.212897702922674e-06,0.9998040795326232,0.9998288154602052,1.0
test__attack__fixed__attack_print_client009_session01_highdef_photo_controlled,1,1,1,CORRECT,client009,controlled,photo,fixed,0.9997634142637252,0.103,0.9997634142637253,1.5343359382664722e-05,0.9997426867485046,0.999795138835907,1.0
test__attack__fixed__attack_print_client011_session01_highdef_photo_adverse,1,1,1,CORRECT,client011,adverse,photo,fixed,0.9997889995574952,0.103,0.9997889995574951,1.384313651032643e-05,0.9997648596763612,0.9998099207878112,1.0
test__attack__fixed__attack_print_client011_session01_highdef_photo_controlled,1,1,1,CORRECT,client011,controlled,photo,fixed,0.9997846148908138,0.103,0.9997846148908138,3.815844463133264e-05,0.9997184872627258,0.9998347759246826,1.0
test__attack__fixed__attack_print_client013_session01_highdef_photo_adverse,1,1,1,CORRECT,client013,adverse,photo,fixed,0.9999012798070908,0.103,0.9999012798070908,3.1778835572520135e-06,0.999895453453064,0.9999067783355712,1.0
test__attack__fixed__attack_print_client013_session01_highdef_photo_controlled,1,1,1,CORRECT,client013,controlled,photo,fixed,0.9997927956283092,0.103,0.9997927956283092,4.836944757917625e-05,0.9997171759605408,0.9998456239700316,1.0
test__attack__fixed__attack_print_client014_session01_highdef_photo_adverse,1,1,1,CORRECT,client014,adverse,photo,fixed,0.9871567450463772,0.103,0.9871567450463772,0.002179035844585884,0.9826550483703612,0.9896740913391112,1.0
test__attack__fixed__attack_print_client014_session01_highdef_photo_controlled,1,1,1,CORRECT,client014,controlled,photo,fixed,0.9997188746929168,0.103,0.9997188746929169,1.4821267526850454e-05,0.9996986389160156,0.9997482895851136,1.0
test__attack__fixed__attack_print_client019_session01_highdef_photo_adverse,1,1,1,CORRECT,client019,adverse,photo,fixed,0.9998412691056728,0.103,0.9998412691056728,8.126001837863203e-06,0.9998244643211364,0.9998551607131958,1.0
test__attack__fixed__attack_print_client019_session01_highdef_photo_controlled,1,1,1,CORRECT,client019,controlled,photo,fixed,0.999907910823822,0.103,0.999907910823822,3.611077441252322e-06,0.999900221824646,0.9999128580093384,1.0
test__attack__fixed__attack_print_client020_session01_highdef_photo_adverse,1,1,1,CORRECT,client020,adverse,photo,fixed,0.99990051984787,0.103,0.9999005198478699,4.489618728585181e-06,0.9998888969421388,0.9999067783355712,1.0
test__attack__fixed__attack_print_client020_session01_highdef_photo_controlled,1,1,1,CORRECT,client020,controlled,photo,fixed,0.9998540058732032,0.103,0.9998540058732033,8.393634207509243e-06,0.9998401403427124,0.9998699426651,1.0
test__attack__fixed__attack_print_client021_session01_highdef_photo_adverse,1,1,1,CORRECT,client021,adverse,photo,fixed,0.9998611435294152,0.103,0.9998611435294151,6.547505342282939e-06,0.9998489618301392,0.999870777130127,1.0
test__attack__fixed__attack_print_client021_session01_highdef_photo_controlled,1,1,1,CORRECT,client021,controlled,photo,fixed,0.9998718351125716,0.103,0.9998718351125717,1.6279169542825743e-05,0.9998339414596558,0.999892234802246,1.0
test__attack__fixed__attack_print_client023_session01_highdef_photo_adverse,1,1,1,CORRECT,client023,adverse,photo,fixed,0.999774843454361,0.103,0.999774843454361,1.0074936509470847e-05,0.999761164188385,0.9998015761375428,1.0
test__attack__fixed__attack_print_client023_session01_highdef_photo_controlled,1,1,1,CORRECT,client023,controlled,photo,fixed,0.9998458474874496,0.103,0.9998458474874496,1.6693082165327908e-05,0.999800980091095,0.9998668432235718,1.0
test__attack__fixed__attack_print_client024_session01_highdef_photo_adverse,1,1,1,CORRECT,client024,adverse,photo,fixed,0.9999048784375192,0.103,0.9999048784375191,3.9338990293602816e-06,0.999897003173828,0.9999105930328368,1.0
test__attack__fixed__attack_print_client024_session01_highdef_photo_controlled,1,1,1,CORRECT,client024,controlled,photo,fixed,0.9997010305523872,0.103,0.9997010305523872,1.9570192205522715e-05,0.9996691942214966,0.99972802400589,1.0
test__attack__fixed__attack_print_client026_session01_highdef_photo_adverse,1,1,1,CORRECT,client026,adverse,photo,fixed,0.999919205904007,0.103,0.999919205904007,2.52299732898855e-06,0.9999146461486816,0.9999240636825562,1.0
test__attack__fixed__attack_print_client026_session01_highdef_photo_controlled,1,1,1,CORRECT,client026,controlled,photo,fixed,0.9997473917901516,0.103,0.9997473917901516,2.5964588459415003e-05,0.9996960163116456,0.9997838139533995,1.0
test__attack__fixed__attack_print_client028_session01_highdef_photo_adverse,1,1,1,CORRECT,client028,adverse,photo,fixed,0.9998846501111984,0.103,0.9998846501111984,5.395828230470993e-06,0.9998745918273926,0.9998914003372192,1.0
test__attack__fixed__attack_print_client028_session01_highdef_photo_controlled,1,1,1,CORRECT,client028,controlled,photo,fixed,0.9998817220330238,0.103,0.9998817220330238,5.553706290152382e-06,0.9998701810836792,0.9998897314071656,1.0
test__attack__fixed__attack_print_client031_session01_highdef_photo_adverse,1,1,1,CORRECT,client031,adverse,photo,fixed,0.9997626021504402,0.103,0.9997626021504402,1.1212896895795253e-05,0.9997419714927672,0.9997804760932922,1.0
test__attack__fixed__attack_print_client031_session01_highdef_photo_controlled,1,1,1,CORRECT,client031,controlled,photo,fixed,0.9990926645696164,0.103,0.9990926645696163,3.9387507961177834e-05,0.9990224838256836,0.999178946018219,1.0
test__attack__fixed__attack_print_client102_session01_highdef_photo_adverse,1,1,1,CORRECT,client102,adverse,photo,fixed,0.9991763681173323,0.103,0.9991763681173325,8.32684169173887e-05,0.9990768432617188,0.9993786811828612,1.0
test__attack__fixed__attack_print_client102_session01_highdef_photo_controlled,1,1,1,CORRECT,client102,controlled,photo,fixed,0.9996570572257042,0.103,0.9996570572257042,3.0248120083746453e-05,0.9996128678321838,0.9997186064720154,1.0
test__attack__fixed__attack_print_client104_session01_highdef_photo_adverse,1,1,1,CORRECT,client104,adverse,photo,fixed,0.9993989765644072,0.103,0.9993989765644073,3.913126111430539e-05,0.9993318915367126,0.9994637370109558,1.0
test__attack__fixed__attack_print_client104_session01_highdef_photo_controlled,1,1,1,CORRECT,client104,controlled,photo,fixed,0.9996863752603532,0.103,0.9996863752603531,1.9310132630191677e-05,0.9996547698974608,0.9997180104255676,1.0
test__attack__fixed__attack_print_client106_session01_highdef_photo_adverse,1,1,1,CORRECT,client106,adverse,photo,fixed,0.9992154836654664,0.103,0.9992154836654663,7.30610450347287e-05,0.9990973472595216,0.9993230104446412,1.0
test__attack__fixed__attack_print_client106_session01_highdef_photo_controlled,1,1,1,CORRECT,client106,controlled,photo,fixed,0.9998246543109416,0.103,0.9998246543109417,6.0790979024586905e-06,0.9998137354850768,0.9998335838317872,1.0
test__attack__fixed__attack_print_client107_session01_highdef_photo_adverse,1,1,1,CORRECT,client107,adverse,photo,fixed,0.9966594092547894,0.103,0.9966594092547894,0.0004785499261127826,0.9957549571990968,0.9973099231719972,1.0
test__attack__fixed__attack_print_client107_session01_highdef_photo_controlled,1,1,1,CORRECT,client107,controlled,photo,fixed,0.99961569160223,0.103,0.9996156916022301,3.001038619638134e-05,0.9995505213737488,0.9996538162231444,1.0
test__attack__fixed__attack_print_client109_session01_highdef_photo_adverse,1,1,1,CORRECT,client109,adverse,photo,fixed,0.999674528837204,0.103,0.999674528837204,1.8255544690926898e-05,0.999642252922058,0.9997026324272156,1.0
test__attack__fixed__attack_print_client109_session01_highdef_photo_controlled,1,1,1,CORRECT,client109,controlled,photo,fixed,0.999912217259407,0.103,0.999912217259407,4.563059004777293e-06,0.9999041557312012,0.999921441078186,1.0
test__attack__fixed__attack_print_client112_session01_highdef_photo_adverse,1,1,1,CORRECT,client112,adverse,photo,fixed,0.9961196705698968,0.103,0.9961196705698967,0.0012895859763731733,0.994717299938202,0.9988676309585572,1.0
test__attack__fixed__attack_print_client112_session01_highdef_photo_controlled,1,1,1,CORRECT,client112,controlled,photo,fixed,0.999867744743824,0.103,0.999867744743824,7.90025409067314e-06,0.9998559951782228,0.999882698059082,1.0
test__attack__fixed__attack_print_client115_session01_highdef_photo_adverse,1,1,1,CORRECT,client115,adverse,photo,fixed,0.9992121644318104,0.103,0.9992121644318104,0.00026756976504976914,0.9988973140716552,0.99957937002182,1.0
test__attack__fixed__attack_print_client115_session01_highdef_photo_controlled,1,1,1,CORRECT,client115,controlled,photo,fixed,0.9997373893857002,0.103,0.9997373893857002,1.3746091961141747e-05,0.9997149109840392,0.9997630715370178,1.0
test__attack__fixed__attack_print_client117_session01_highdef_photo_adverse,1,1,1,CORRECT,client117,adverse,photo,fixed,0.9998388402163982,0.103,0.9998388402163982,8.764550900032157e-06,0.9998167157173156,0.9998512268066406,1.0
test__attack__fixed__attack_print_client117_session01_highdef_photo_controlled,1,1,1,CORRECT,client117,controlled,photo,fixed,0.999844491481781,0.103,0.999844491481781,8.434313482676943e-06,0.9998352527618408,0.9998618364334106,1.0
test__attack__hand__attack_highdef_client009_session01_highdef_photo_adverse,1,1,1,CORRECT,client009,adverse,photo,hand,0.9997490532696248,0.103,0.9997490532696247,6.905859485462361e-05,0.9996333122253418,0.999842405319214,1.0
test__attack__hand__attack_highdef_client009_session01_highdef_photo_controlled,1,1,1,CORRECT,client009,controlled,photo,hand,0.9998162798583508,0.103,0.9998162798583508,2.5483493734983755e-05,0.9997792840003968,0.9998630285263062,1.0
test__attack__hand__attack_highdef_client009_session01_highdef_video_adverse,1,1,1,CORRECT,client009,adverse,video,hand,0.9987072721123696,0.103,0.9987072721123695,0.0005825044757925615,0.9973742961883544,0.999411940574646,1.0
test__attack__hand__attack_highdef_client009_session01_highdef_video_controlled,1,1,1,CORRECT,client009,controlled,video,hand,0.9996003992855548,0.103,0.9996003992855549,0.00012412691191440538,0.999359667301178,0.9997798800468444,1.0
test__attack__hand__attack_highdef_client011_session01_highdef_photo_adverse,1,1,1,CORRECT,client011,adverse,photo,hand,0.9995939843356608,0.103,0.9995939843356609,0.00012204386437865491,0.9994155168533324,0.9998273253440856,1.0
test__attack__hand__attack_highdef_client011_session01_highdef_photo_controlled,1,1,1,CORRECT,client011,controlled,photo,hand,0.9987089447677135,0.103,0.9987089447677135,0.00015430650734864055,0.9983662962913512,0.9990553259849548,1.0
test__attack__hand__attack_highdef_client011_session01_highdef_video_adverse,1,1,1,CORRECT,client011,adverse,video,hand,0.9994256310164928,0.103,0.9994256310164928,0.0011588200994410423,0.995159924030304,0.9999200105667114,1.0
test__attack__hand__attack_highdef_client011_session01_highdef_video_controlled,1,1,1,CORRECT,client011,controlled,video,hand,0.9998459182679652,0.103,0.9998459182679653,8.609628663400044e-05,0.9995978474617004,0.9999197721481324,1.0
test__attack__hand__attack_highdef_client013_session01_highdef_photo_adverse,1,1,1,CORRECT,client013,adverse,photo,hand,0.9965327344834805,0.103,0.9965327344834805,0.0009006195302873392,0.9944130778312684,0.997926950454712,1.0
test__attack__hand__attack_highdef_client013_session01_highdef_photo_controlled,1,1,1,CORRECT,client013,controlled,photo,hand,0.9980690144002438,0.103,0.9980690144002438,0.0009521677216442573,0.9959205389022828,0.9995120763778688,1.0
test__attack__hand__attack_highdef_client013_session01_highdef_video_adverse,1,1,1,CORRECT,client013,adverse,video,hand,0.99818367511034,0.103,0.9981836751103401,0.0029041587978740325,0.9905481934547424,0.9998270869255066,1.0
test__attack__hand__attack_highdef_client013_session01_highdef_video_controlled,1,1,1,CORRECT,client013,controlled,video,hand,0.999841969460249,0.103,0.999841969460249,4.421861657252888e-05,0.999735414981842,0.999902606010437,1.0
test__attack__hand__attack_highdef_client014_session01_highdef_photo_adverse,1,1,1,CORRECT,client014,adverse,photo,hand,0.9859668612480164,0.103,0.9859668612480164,0.0020040570095450454,0.9824376702308656,0.989403486251831,1.0
test__attack__hand__attack_highdef_client014_session01_highdef_photo_controlled,1,1,1,CORRECT,client014,controlled,photo,hand,0.9998741149902344,0.103,0.9998741149902344,5.819237011465024e-06,0.9998632669448853,0.9998823404312134,1.0
test__attack__hand__attack_highdef_client014_session01_highdef_video_adverse,1,1,1,CORRECT,client014,adverse,video,hand,0.9998238421976566,0.103,0.9998238421976566,0.00017271687872433551,0.9991866946220398,0.99990975856781,1.0
test__attack__hand__attack_highdef_client014_session01_highdef_video_controlled,1,1,1,CORRECT,client014,controlled,video,hand,0.9993170164525508,0.103,0.9993170164525509,0.0006553830465735236,0.9978864789009094,0.9998704195022584,1.0
test__attack__hand__attack_highdef_client019_session01_highdef_photo_adverse,1,1,1,CORRECT,client019,adverse,photo,hand,0.999788373708725,0.103,0.999788373708725,5.1597865091945054e-05,0.9996984004974364,0.9998514652252196,1.0
test__attack__hand__attack_highdef_client019_session01_highdef_photo_controlled,1,1,1,CORRECT,client019,controlled,photo,hand,0.9998500682413578,0.103,0.9998500682413578,1.1817402501149845e-05,0.999818742275238,0.9998691082000732,1.0
test__attack__hand__attack_highdef_client019_session01_highdef_video_adverse,1,1,1,CORRECT,client019,adverse,video,hand,0.999240405857563,0.103,0.999240405857563,0.0005551115547162621,0.9981662631034852,0.9997856020927428,1.0
test__attack__hand__attack_highdef_client019_session01_highdef_video_controlled,1,1,1,CORRECT,client019,controlled,video,hand,0.9998802170157431,0.103,0.9998802170157433,2.253886809355118e-05,0.9998371601104736,0.9999144077301024,1.0
test__attack__hand__attack_highdef_client020_session01_highdef_photo_adverse,1,1,1,CORRECT,client020,adverse,photo,hand,0.9997480101883413,0.103,0.9997480101883411,4.654374888184922e-05,0.9996508359909058,0.9998093247413636,1.0
test__attack__hand__attack_highdef_client020_session01_highdef_photo_controlled,1,1,1,CORRECT,client020,controlled,photo,hand,0.9995390959084034,0.103,0.9995390959084034,3.72610415071961e-05,0.9994879961013794,0.9996103644371032,1.0
test__attack__hand__attack_highdef_client020_session01_highdef_video_adverse,1,1,1,CORRECT,client020,adverse,video,hand,0.9976800419390202,0.103,0.9976800419390202,0.001981766511282223,0.9935402274131776,0.9995855689048768,1.0
test__attack__hand__attack_highdef_client020_session01_highdef_video_controlled,1,1,1,CORRECT,client020,controlled,video,hand,0.9994225725531578,0.103,0.9994225725531578,0.00015120586497826123,0.9990862607955932,0.9996103644371032,1.0
test__attack__hand__attack_highdef_client021_session01_highdef_photo_adverse,1,1,1,CORRECT,client021,adverse,photo,hand,0.9991827756166458,0.103,0.9991827756166458,0.0004223944291921224,0.997917115688324,0.9995611310005188,1.0
test__attack__hand__attack_highdef_client021_session01_highdef_photo_controlled,1,1,1,CORRECT,client021,controlled,photo,hand,0.9997764267027378,0.103,0.9997764267027378,7.556861211058495e-05,0.999524474143982,0.9998308420181274,1.0
test__attack__hand__attack_highdef_client021_session01_highdef_video_adverse,1,1,1,CORRECT,client021,adverse,video,hand,0.9973114393651484,0.103,0.9973114393651485,0.0017712278918529363,0.9917715191841124,0.9988763928413392,1.0
test__attack__hand__attack_highdef_client021_session01_highdef_video_controlled,1,1,1,CORRECT,client021,controlled,video,hand,0.9996593706309796,0.103,0.9996593706309795,4.465877744619546e-05,0.9995827078819276,0.999733030796051,1.0
test__attack__hand__attack_highdef_client023_session01_highdef_photo_adverse,1,1,1,CORRECT,client023,adverse,photo,hand,0.9998318515717984,0.103,0.9998318515717983,2.7864734487724818e-05,0.9997904896736144,0.9998841285705566,1.0
test__attack__hand__attack_highdef_client023_session01_highdef_photo_controlled,1,1,1,CORRECT,client023,controlled,photo,hand,0.999665915966034,0.103,0.9996659159660339,7.861372269279736e-05,0.9995065927505492,0.9997708201408386,1.0
test__attack__hand__attack_highdef_client023_session01_highdef_video_adverse,1,1,1,CORRECT,client023,adverse,video,hand,0.9997574277222157,0.103,0.9997574277222157,5.225694236494076e-05,0.9996495246887208,0.9998602867126464,1.0
test__attack__hand__attack_highdef_client023_session01_highdef_video_controlled,1,1,1,CORRECT,client023,controlled,video,hand,0.999643199145794,0.103,0.9996431991457939,0.000128507156825008,0.9993582367897034,0.9998189806938172,1.0
test__attack__hand__attack_highdef_client024_session01_highdef_photo_adverse,1,1,1,CORRECT,client024,adverse,photo,hand,0.993751723319292,0.103,0.9937517233192921,0.0028397229540919897,0.988252818584442,0.9978043437004088,1.0
test__attack__hand__attack_highdef_client024_session01_highdef_photo_controlled,1,1,1,CORRECT,client024,controlled,photo,hand,0.9996489509940149,0.103,0.9996489509940147,0.00010656922198510197,0.9994903802871704,0.999801218509674,1.0
test__attack__hand__attack_highdef_client024_session01_highdef_video_adverse,1,1,1,CORRECT,client024,adverse,video,hand,0.9944253638386726,0.103,0.9944253638386726,0.009800791064003377,0.962118685245514,0.9996707439422609,1.0
test__attack__hand__attack_highdef_client024_session01_highdef_video_controlled,1,1,1,CORRECT,client024,controlled,video,hand,0.9998432733118534,0.103,0.9998432733118534,2.3064003945965382e-05,0.9998088479042052,0.9998784065246582,1.0
test__attack__hand__attack_highdef_client026_session01_highdef_photo_adverse,1,1,1,CORRECT,client026,adverse,photo,hand,0.9998902529478072,0.103,0.9998902529478073,6.479822673793742e-06,0.9998704195022584,0.9998952150344848,1.0
test__attack__hand__attack_highdef_client026_session01_highdef_photo_controlled,1,1,1,CORRECT,client026,controlled,photo,hand,0.9997024200856686,0.103,0.9997024200856686,0.00016037984999371356,0.9991676807403564,0.9998112320899964,1.0
test__attack__hand__attack_highdef_client026_session01_highdef_video_adverse,1,1,1,CORRECT,client026,adverse,video,hand,0.9997936747968196,0.103,0.9997936747968197,3.682462214302511e-05,0.9997231364250184,0.9998660087585448,1.0
test__attack__hand__attack_highdef_client026_session01_highdef_video_controlled,1,1,1,CORRECT,client026,controlled,video,hand,0.999767243862152,0.103,0.9997672438621521,5.6082875709173723e-05,0.9996440410614014,0.999872088432312,1.0
test__attack__hand__attack_highdef_client028_session01_highdef_photo_adverse,1,1,1,CORRECT,client028,adverse,photo,hand,0.9996238425374032,0.103,0.9996238425374031,0.00013265716094116838,0.9993497729301452,0.9997805953025818,1.0
test__attack__hand__attack_highdef_client028_session01_highdef_photo_controlled,1,1,1,CORRECT,client028,controlled,photo,hand,0.9996452704072,0.103,0.9996452704071999,7.666696525368406e-05,0.9994124174118042,0.999704897403717,1.0
test__attack__hand__attack_highdef_client028_session01_highdef_video_adverse,1,1,1,CORRECT,client028,adverse,video,hand,0.9998873360455036,0.103,0.9998873360455036,2.3742450850498933e-05,0.9998083710670472,0.9999099969863892,1.0
test__attack__hand__attack_highdef_client028_session01_highdef_video_controlled,1,1,1,CORRECT,client028,controlled,video,hand,0.9994150064885616,0.103,0.9994150064885616,0.00019319633441614126,0.9987875819206238,0.9995402097702026,1.0
test__attack__hand__attack_highdef_client031_session01_highdef_photo_adverse,1,1,1,CORRECT,client031,adverse,photo,hand,0.9995789229869844,0.103,0.9995789229869843,0.0001245305794341686,0.9992761015892028,0.9997010827064514,1.0
test__attack__hand__attack_highdef_client031_session01_highdef_photo_controlled,1,1,1,CORRECT,client031,controlled,photo,hand,0.9966723434627056,0.103,0.9966723434627056,0.0008112962181420953,0.9954126477241516,0.9983335137367249,1.0
test__attack__hand__attack_highdef_client031_session01_highdef_video_adverse,1,1,1,CORRECT,client031,adverse,video,hand,0.999196656048298,0.103,0.9991966560482979,0.0004726492202900444,0.9978721141815186,0.9997294545173644,1.0
test__attack__hand__attack_highdef_client031_session01_highdef_video_controlled,1,1,1,CORRECT,client031,controlled,video,hand,0.9996752217411996,0.103,0.9996752217411995,0.00012567574521073443,0.9994828701019288,0.9998866319656372,1.0
